MovieTitle,TweetID,TweetText,TweetCreated,CompoundScore,positive_list,negative_list,neutral_list
Unfriended: Dark Web,1024723772451053568,RT @AMCTheatres: Last chance! FOLLOW &amp; RT for your chance to win an @UnfriendedMovie limited edition laptop! Get #BewareDarkWeb weekend tix…,Mon Jul 30 01:35:27 +0000 2018,0.7568,0.307,0.07,0.623
Unfriended: Dark Web,1024723772451053568,RT @AMCTheatres: Last chance! FOLLOW &amp; RT for your chance to win an @UnfriendedMovie limited edition laptop! Get #BewareDarkWeb weekend tix…,Mon Jul 30 01:35:18 +0000 2018,0.7568,0.307,0.07,0.623
Unfriended: Dark Web,1024723772451053568,RT @AMCTheatres: Last chance! FOLLOW &amp; RT for your chance to win an @UnfriendedMovie limited edition laptop! Get #BewareDarkWeb weekend tix…,Mon Jul 30 01:35:01 +0000 2018,0.7568,0.307,0.07,0.623
Unfriended: Dark Web,1024723772451053568,RT @AMCTheatres: Last chance! FOLLOW &amp; RT for your chance to win an @UnfriendedMovie limited edition laptop! Get #BewareDarkWeb weekend tix…,Mon Jul 30 01:27:54 +0000 2018,0.7568,0.307,0.07,0.623
Unfriended: Dark Web,1024723772451053568,RT @AMCTheatres: Last chance! FOLLOW &amp; RT for your chance to win an @UnfriendedMovie limited edition laptop! Get #BewareDarkWeb weekend tix…,Mon Jul 30 01:22:26 +0000 2018,0.7568,0.307,0.07,0.623
Unfriended: Dark Web,1024723772451053568,RT @AMCTheatres: Last chance! FOLLOW &amp; RT for your chance to win an @UnfriendedMovie limited edition laptop! Get #BewareDarkWeb weekend tix…,Mon Jul 30 01:20:12 +0000 2018,0.7568,0.307,0.07,0.623
Unfriended: Dark Web,1024723772451053568,"I liked @UnfriendedMovie but the first question I had when it ended was, who was unfriended? No one got #unfriended this time.",Mon Jul 30 01:10:54 +0000 2018,-0.2263,0.084,0.123,0.793
Unfriended: Dark Web,1024723772451053568,RT @AMCTheatres: Last chance! FOLLOW &amp; RT for your chance to win an @UnfriendedMovie limited edition laptop! Get #BewareDarkWeb weekend tix…,Mon Jul 30 01:08:16 +0000 2018,0.7568,0.307,0.07,0.623
Unfriended: Dark Web,1024723772451053568,RT @AMCTheatres: Last chance! FOLLOW &amp; RT for your chance to win an @UnfriendedMovie limited edition laptop! Get #BewareDarkWeb weekend tix…,Mon Jul 30 00:57:24 +0000 2018,0.7568,0.307,0.07,0.623
Unfriended: Dark Web,1024723772451053568,RT @britneyxcheetos: my intestines after I drink milk https://t.co/l6NiSe2Wwo,Mon Jul 30 00:45:20 +0000 2018,0.0,0.0,0.0,1.0
Unfriended: Dark Web,1024723772451053568,RT @AMCTheatres: Last chance! FOLLOW &amp; RT for your chance to win an @UnfriendedMovie limited edition laptop! Get #BewareDarkWeb weekend tix…,Mon Jul 30 00:44:25 +0000 2018,0.7568,0.307,0.07,0.623
Unfriended: Dark Web,1024723772451053568,RT @AMCTheatres: Last chance! FOLLOW &amp; RT for your chance to win an @UnfriendedMovie limited edition laptop! Get #BewareDarkWeb weekend tix…,Mon Jul 30 00:38:48 +0000 2018,0.7568,0.307,0.07,0.623
Unfriended: Dark Web,1024723772451053568,RT @AMCTheatres: Last chance! FOLLOW &amp; RT for your chance to win an @UnfriendedMovie limited edition laptop! Get #BewareDarkWeb weekend tix…,Mon Jul 30 00:36:16 +0000 2018,0.7568,0.307,0.07,0.623
Unfriended: Dark Web,1024723772451053568,RT @AMCTheatres: Last chance! FOLLOW &amp; RT for your chance to win an @UnfriendedMovie limited edition laptop! Get #BewareDarkWeb weekend tix…,Mon Jul 30 00:28:22 +0000 2018,0.7568,0.307,0.07,0.623
Unfriended: Dark Web,1024723772451053568,RT @britneyxcheetos: sia after beyonce finds a new writer and forgets about her https://t.co/l6NiSe2Wwo,Mon Jul 30 00:27:39 +0000 2018,0.0,0.0,0.0,1.0
Unfriended: Dark Web,1024723772451053568,RT @AMCTheatres: Last chance! FOLLOW &amp; RT for your chance to win an @UnfriendedMovie limited edition laptop! Get #BewareDarkWeb weekend tix…,Mon Jul 30 00:24:29 +0000 2018,0.7568,0.307,0.07,0.623
Unfriended: Dark Web,1024723772451053568,RT @AMCTheatres: Last chance! FOLLOW &amp; RT for your chance to win an @UnfriendedMovie limited edition laptop! Get #BewareDarkWeb weekend tix…,Mon Jul 30 00:23:14 +0000 2018,0.7568,0.307,0.07,0.623
Unfriended: Dark Web,1024723772451053568,@AMCTheatres @UnfriendedMovie #laptopplease https://t.co/76TY7qFSuK,Mon Jul 30 00:23:11 +0000 2018,0.0,0.0,0.0,1.0
Unfriended: Dark Web,1024723772451053568,RT @AMCTheatres: Last chance! FOLLOW &amp; RT for your chance to win an @UnfriendedMovie limited edition laptop! Get #BewareDarkWeb weekend tix…,Mon Jul 30 00:19:10 +0000 2018,0.7568,0.307,0.07,0.623
Unfriended: Dark Web,1024723772451053568,RT @AMCTheatres: Last chance! FOLLOW &amp; RT for your chance to win an @UnfriendedMovie limited edition laptop! Get #BewareDarkWeb weekend tix…,Mon Jul 30 00:06:04 +0000 2018,0.7568,0.307,0.07,0.623
Unfriended: Dark Web,1024723772451053568,RT @AMCTheatres: Last chance! FOLLOW &amp; RT for your chance to win an @UnfriendedMovie limited edition laptop! Get #BewareDarkWeb weekend tix…,Mon Jul 30 00:05:53 +0000 2018,0.7568,0.307,0.07,0.623
Unfriended: Dark Web,1024723772451053568,RT @AMCTheatres: Last chance! FOLLOW &amp; RT for your chance to win an @UnfriendedMovie limited edition laptop! Get #BewareDarkWeb weekend tix…,Mon Jul 30 00:05:33 +0000 2018,0.7568,0.307,0.07,0.623
Unfriended: Dark Web,1024723772451053568,RT @AMCTheatres: Last chance! FOLLOW &amp; RT for your chance to win an @UnfriendedMovie limited edition laptop! Get #BewareDarkWeb weekend tix…,Mon Jul 30 00:02:11 +0000 2018,0.7568,0.307,0.07,0.623
Unfriended: Dark Web,1024723772451053568,RT @AMCTheatres: Last chance! FOLLOW &amp; RT for your chance to win an @UnfriendedMovie limited edition laptop! Get #BewareDarkWeb weekend tix…,Sun Jul 29 23:49:22 +0000 2018,0.7568,0.307,0.07,0.623
Unfriended: Dark Web,1024723772451053568,@AMCTheatres @UnfriendedMovie #BewareDarkWeb,Sun Jul 29 23:47:04 +0000 2018,0.0,0.0,0.0,1.0
Unfriended: Dark Web,1024723772451053568,RT @AMCTheatres: Last chance! FOLLOW &amp; RT for your chance to win an @UnfriendedMovie limited edition laptop! Get #BewareDarkWeb weekend tix…,Sun Jul 29 23:46:51 +0000 2018,0.7568,0.307,0.07,0.623
Unfriended: Dark Web,1024723772451053568,RT @AMCTheatres: Last chance! FOLLOW &amp; RT for your chance to win an @UnfriendedMovie limited edition laptop! Get #BewareDarkWeb weekend tix…,Sun Jul 29 23:44:26 +0000 2018,0.7568,0.307,0.07,0.623
Unfriended: Dark Web,1024723772451053568,RT @AMCTheatres: Last chance! FOLLOW &amp; RT for your chance to win an @UnfriendedMovie limited edition laptop! Get #BewareDarkWeb weekend tix…,Sun Jul 29 23:38:20 +0000 2018,0.7568,0.307,0.07,0.623
Unfriended: Dark Web,1024723772451053568,RT @AMCTheatres: Last chance! FOLLOW &amp; RT for your chance to win an @UnfriendedMovie limited edition laptop! Get #BewareDarkWeb weekend tix…,Sun Jul 29 23:37:45 +0000 2018,0.7568,0.307,0.07,0.623
Unfriended: Dark Web,1024723772451053568,RT @AMCTheatres: Last chance! FOLLOW &amp; RT for your chance to win an @UnfriendedMovie limited edition laptop! Get #BewareDarkWeb weekend tix…,Sun Jul 29 23:35:14 +0000 2018,0.7568,0.307,0.07,0.623
Unfriended: Dark Web,1024723772451053568,RT @britneyxcheetos: sia after beyonce finds a new writer and forgets about her https://t.co/l6NiSe2Wwo,Sun Jul 29 23:29:23 +0000 2018,0.0,0.0,0.0,1.0
Unfriended: Dark Web,1024723772451053568,RT @britneyxcheetos: sperm after entering Nicki's pussy https://t.co/l6NiSe2Wwo,Sun Jul 29 23:29:20 +0000 2018,0.0,0.0,0.0,1.0
Unfriended: Dark Web,1024723772451053568,RT @AMCTheatres: Last chance! FOLLOW &amp; RT for your chance to win an @UnfriendedMovie limited edition laptop! Get #BewareDarkWeb weekend tix…,Sun Jul 29 23:23:48 +0000 2018,0.7568,0.307,0.07,0.623
Unfriended: Dark Web,1024723772451053568,RT @AMCTheatres: Last chance! FOLLOW &amp; RT for your chance to win an @UnfriendedMovie limited edition laptop! Get #BewareDarkWeb weekend tix…,Sun Jul 29 23:19:19 +0000 2018,0.7568,0.307,0.07,0.623
Unfriended: Dark Web,1024723772451053568,RT @AMCTheatres: Last chance! FOLLOW &amp; RT for your chance to win an @UnfriendedMovie limited edition laptop! Get #BewareDarkWeb weekend tix…,Sun Jul 29 23:18:54 +0000 2018,0.7568,0.307,0.07,0.623
Unfriended: Dark Web,1024723772451053568,@AMCTheatres @UnfriendedMovie Wow #BewareDarkWeb,Sun Jul 29 23:18:03 +0000 2018,0.5859,0.559,0.0,0.441
Unfriended: Dark Web,1024723772451053568,RT @AMCTheatres: Last chance! FOLLOW &amp; RT for your chance to win an @UnfriendedMovie limited edition laptop! Get #BewareDarkWeb weekend tix…,Sun Jul 29 23:17:51 +0000 2018,0.7568,0.307,0.07,0.623
Unfriended: Dark Web,1024723772451053568,"RT @smartvic: On #SmartMovieShow we talk @UnfriendedMovie @mammamiamovie #CoverVersions @AngieTribecaTBS &amp; more. Listen 5pm PT 101.7 FM,  h…",Sun Jul 29 23:16:40 +0000 2018,0.0,0.0,0.0,1.0
Unfriended: Dark Web,1024723772451053568,"RT @smartvic: On #SmartMovieShow we talk @UnfriendedMovie @mammamiamovie #CoverVersions @AngieTribecaTBS &amp; more. Listen 5pm PT 101.7 FM,  h…",Sun Jul 29 23:16:22 +0000 2018,0.0,0.0,0.0,1.0
Unfriended: Dark Web,1024723772451053568,On #SmartMovieShow we talk @UnfriendedMovie @mammamiamovie #CoverVersions @AngieTribecaTBS &amp; more. Listen 5pm PT 10… https://t.co/vo2XI9FGXK,Sun Jul 29 23:15:51 +0000 2018,0.0,0.0,0.0,1.0
Unfriended: Dark Web,1024723772451053568,RT @AMCTheatres: Last chance! FOLLOW &amp; RT for your chance to win an @UnfriendedMovie limited edition laptop! Get #BewareDarkWeb weekend tix…,Sun Jul 29 23:10:03 +0000 2018,0.7568,0.307,0.07,0.623
Unfriended: Dark Web,1024723772451053568,RT @AMCTheatres: Last chance! FOLLOW &amp; RT for your chance to win an @UnfriendedMovie limited edition laptop! Get #BewareDarkWeb weekend tix…,Sun Jul 29 23:06:58 +0000 2018,0.7568,0.307,0.07,0.623
Unfriended: Dark Web,1024723772451053568,RT @AMCTheatres: Last chance! FOLLOW &amp; RT for your chance to win an @UnfriendedMovie limited edition laptop! Get #BewareDarkWeb weekend tix…,Sun Jul 29 23:04:34 +0000 2018,0.7568,0.307,0.07,0.623
Unfriended: Dark Web,1024723772451053568,RT @AMCTheatres: Last chance! FOLLOW &amp; RT for your chance to win an @UnfriendedMovie limited edition laptop! Get #BewareDarkWeb weekend tix…,Sun Jul 29 23:02:05 +0000 2018,0.7568,0.307,0.07,0.623
Unfriended: Dark Web,1024723772451053568,RT @AMCTheatres: Last chance! FOLLOW &amp; RT for your chance to win an @UnfriendedMovie limited edition laptop! Get #BewareDarkWeb weekend tix…,Sun Jul 29 23:00:43 +0000 2018,0.7568,0.307,0.07,0.623
Unfriended: Dark Web,1024723772451053568,RT @AMCTheatres: Last chance! FOLLOW &amp; RT for your chance to win an @UnfriendedMovie limited edition laptop! Get #BewareDarkWeb weekend tix…,Sun Jul 29 22:58:29 +0000 2018,0.7568,0.307,0.07,0.623
Unfriended: Dark Web,1024723772451053568,RT @AMCTheatres: Last chance! FOLLOW &amp; RT for your chance to win an @UnfriendedMovie limited edition laptop! Get #BewareDarkWeb weekend tix…,Sun Jul 29 22:57:27 +0000 2018,0.7568,0.307,0.07,0.623
Unfriended: Dark Web,1024723772451053568,RT @AMCTheatres: Last chance! FOLLOW &amp; RT for your chance to win an @UnfriendedMovie limited edition laptop! Get #BewareDarkWeb weekend tix…,Sun Jul 29 22:56:43 +0000 2018,0.7568,0.307,0.07,0.623
Unfriended: Dark Web,1024723772451053568,RT @AMCTheatres: Last chance! FOLLOW &amp; RT for your chance to win an @UnfriendedMovie limited edition laptop! Get #BewareDarkWeb weekend tix…,Sun Jul 29 22:56:39 +0000 2018,0.7568,0.307,0.07,0.623
Unfriended: Dark Web,1024723772451053568,RT @AMCTheatres: Last chance! FOLLOW &amp; RT for your chance to win an @UnfriendedMovie limited edition laptop! Get #BewareDarkWeb weekend tix…,Sun Jul 29 22:56:22 +0000 2018,0.7568,0.307,0.07,0.623
Unfriended: Dark Web,1024723772451053568,RT @AMCTheatres: Last chance! FOLLOW &amp; RT for your chance to win an @UnfriendedMovie limited edition laptop! Get #BewareDarkWeb weekend tix…,Sun Jul 29 22:53:15 +0000 2018,0.7568,0.307,0.07,0.623
Unfriended: Dark Web,1024723772451053568,RT @AMCTheatres: Last chance! FOLLOW &amp; RT for your chance to win an @UnfriendedMovie limited edition laptop! Get #BewareDarkWeb weekend tix…,Sun Jul 29 22:50:00 +0000 2018,0.7568,0.307,0.07,0.623
Unfriended: Dark Web,1024723772451053568,RT @AMCTheatres: Last chance! FOLLOW &amp; RT for your chance to win an @UnfriendedMovie limited edition laptop! Get #BewareDarkWeb weekend tix…,Sun Jul 29 22:47:49 +0000 2018,0.7568,0.307,0.07,0.623
Unfriended: Dark Web,1024723772451053568,RT @AMCTheatres: Last chance! FOLLOW &amp; RT for your chance to win an @UnfriendedMovie limited edition laptop! Get #BewareDarkWeb weekend tix…,Sun Jul 29 22:44:09 +0000 2018,0.7568,0.307,0.07,0.623
Unfriended: Dark Web,1024723772451053568,RT @AMCTheatres: Last chance! FOLLOW &amp; RT for your chance to win an @UnfriendedMovie limited edition laptop! Get #BewareDarkWeb weekend tix…,Sun Jul 29 22:37:01 +0000 2018,0.7568,0.307,0.07,0.623
Unfriended: Dark Web,1024723772451053568,RT @AMCTheatres: Last chance! FOLLOW &amp; RT for your chance to win an @UnfriendedMovie limited edition laptop! Get #BewareDarkWeb weekend tix…,Sun Jul 29 22:31:02 +0000 2018,0.7568,0.307,0.07,0.623
Unfriended: Dark Web,1024723772451053568,@UnfriendedMovie Should've used discord this time around instead of skype. The movie sucks btw.,Sun Jul 29 22:25:20 +0000 2018,-0.6369,0.0,0.302,0.698
Unfriended: Dark Web,1024723772451053568,RT @AMCTheatres: Last chance! FOLLOW &amp; RT for your chance to win an @UnfriendedMovie limited edition laptop! Get #BewareDarkWeb weekend tix…,Sun Jul 29 22:19:55 +0000 2018,0.7568,0.307,0.07,0.623
Unfriended: Dark Web,1024723772451053568,RT @AMCTheatres: Last chance! FOLLOW &amp; RT for your chance to win an @UnfriendedMovie limited edition laptop! Get #BewareDarkWeb weekend tix…,Sun Jul 29 22:18:02 +0000 2018,0.7568,0.307,0.07,0.623
Unfriended: Dark Web,1024723772451053568,RT @AMCTheatres: Last chance! FOLLOW &amp; RT for your chance to win an @UnfriendedMovie limited edition laptop! Get #BewareDarkWeb weekend tix…,Sun Jul 29 22:14:32 +0000 2018,0.7568,0.307,0.07,0.623
Unfriended: Dark Web,1024723772451053568,RT @AMCTheatres: Last chance! FOLLOW &amp; RT for your chance to win an @UnfriendedMovie limited edition laptop! Get #BewareDarkWeb weekend tix…,Sun Jul 29 22:04:50 +0000 2018,0.7568,0.307,0.07,0.623
Unfriended: Dark Web,1024723772451053568,@AMCTheatres @UnfriendedMovie I really hope I can win. For I can truly use a new computer. Thank you for the chance!,Sun Jul 29 22:04:30 +0000 2018,0.9319,0.555,0.0,0.445
Unfriended: Dark Web,1024723772451053568,Never thought I’d say this but Unfriended: The Dark Web was actually pretty good. #surprise @UnfriendedMovie,Sun Jul 29 22:03:57 +0000 2018,0.8462,0.368,0.0,0.632
Unfriended: Dark Web,1024723772451053568,RT @AMCTheatres: Last chance! FOLLOW &amp; RT for your chance to win an @UnfriendedMovie limited edition laptop! Get #BewareDarkWeb weekend tix…,Sun Jul 29 22:02:13 +0000 2018,0.7568,0.307,0.07,0.623
Unfriended: Dark Web,1024723772451053568,"@DrewRuby I’d rather be burnt and be in Maui. 

I’ll let you know how @UnfriendedMovie pt 2 is VIA Twitter later tonight. 

Aloha for now...",Sun Jul 29 22:00:06 +0000 2018,0.0,0.0,0.0,1.0
Unfriended: Dark Web,1024723772451053568,RT @AMCTheatres: Last chance! FOLLOW &amp; RT for your chance to win an @UnfriendedMovie limited edition laptop! Get #BewareDarkWeb weekend tix…,Sun Jul 29 21:59:04 +0000 2018,0.7568,0.307,0.07,0.623
Unfriended: Dark Web,1024723772451053568,RT @AMCTheatres: Last chance! FOLLOW &amp; RT for your chance to win an @UnfriendedMovie limited edition laptop! Get #BewareDarkWeb weekend tix…,Sun Jul 29 21:54:42 +0000 2018,0.7568,0.307,0.07,0.623
Unfriended: Dark Web,1024723772451053568,RT @AMCTheatres: Last chance! FOLLOW &amp; RT for your chance to win an @UnfriendedMovie limited edition laptop! Get #BewareDarkWeb weekend tix…,Sun Jul 29 21:51:36 +0000 2018,0.7568,0.307,0.07,0.623
Unfriended: Dark Web,1024723772451053568,RT @AMCTheatres: Last chance! FOLLOW &amp; RT for your chance to win an @UnfriendedMovie limited edition laptop! Get #BewareDarkWeb weekend tix…,Sun Jul 29 21:50:58 +0000 2018,0.7568,0.307,0.07,0.623
Unfriended: Dark Web,1024723772451053568,RT @EverMUA: Jill Valentine in Capcom’s basement https://t.co/gs8TO2xv13,Sun Jul 29 21:39:09 +0000 2018,0.0,0.0,0.0,1.0
Unfriended: Dark Web,1024723772451053568,RT @AMCTheatres: Last chance! FOLLOW &amp; RT for your chance to win an @UnfriendedMovie limited edition laptop! Get #BewareDarkWeb weekend tix…,Sun Jul 29 21:34:43 +0000 2018,0.7568,0.307,0.07,0.623
Unfriended: Dark Web,1024723772451053568,RT @AMCTheatres: Last chance! FOLLOW &amp; RT for your chance to win an @UnfriendedMovie limited edition laptop! Get #BewareDarkWeb weekend tix…,Sun Jul 29 21:28:23 +0000 2018,0.7568,0.307,0.07,0.623
Unfriended: Dark Web,1024723772451053568,"RT @DirtyHorrorPod: Our newest episode is out! This week @chrisopotamia &amp; @charlesrockhill watched @unfriendedmovie starring @rebeccaritt,…",Sun Jul 29 21:21:15 +0000 2018,0.0,0.0,0.0,1.0
Unfriended: Dark Web,1024723772451053568,RT @AMCTheatres: Last chance! FOLLOW &amp; RT for your chance to win an @UnfriendedMovie limited edition laptop! Get #BewareDarkWeb weekend tix…,Sun Jul 29 21:14:12 +0000 2018,0.7568,0.307,0.07,0.623
Unfriended: Dark Web,1024723772451053568,RT @AMCTheatres: Last chance! FOLLOW &amp; RT for your chance to win an @UnfriendedMovie limited edition laptop! Get #BewareDarkWeb weekend tix…,Sun Jul 29 21:13:55 +0000 2018,0.7568,0.307,0.07,0.623
Unfriended: Dark Web,1024723772451053568,RT @AMCTheatres: Last chance! FOLLOW &amp; RT for your chance to win an @UnfriendedMovie limited edition laptop! Get #BewareDarkWeb weekend tix…,Sun Jul 29 21:13:27 +0000 2018,0.7568,0.307,0.07,0.623
Unfriended: Dark Web,1024723772451053568,RT @AMCTheatres: Last chance! FOLLOW &amp; RT for your chance to win an @UnfriendedMovie limited edition laptop! Get #BewareDarkWeb weekend tix…,Sun Jul 29 21:12:07 +0000 2018,0.7568,0.307,0.07,0.623
Unfriended: Dark Web,1024723772451053568,RT @AMCTheatres: Last chance! FOLLOW &amp; RT for your chance to win an @UnfriendedMovie limited edition laptop! Get #BewareDarkWeb weekend tix…,Sun Jul 29 21:09:30 +0000 2018,0.7568,0.307,0.07,0.623
Unfriended: Dark Web,1024723772451053568,RT @AMCTheatres: Last chance! FOLLOW &amp; RT for your chance to win an @UnfriendedMovie limited edition laptop! Get #BewareDarkWeb weekend tix…,Sun Jul 29 21:05:38 +0000 2018,0.7568,0.307,0.07,0.623
Unfriended: Dark Web,1024723772451053568,RT @AMCTheatres: Last chance! FOLLOW &amp; RT for your chance to win an @UnfriendedMovie limited edition laptop! Get #BewareDarkWeb weekend tix…,Sun Jul 29 21:00:46 +0000 2018,0.7568,0.307,0.07,0.623
Unfriended: Dark Web,1024723772451053568,RT @AMCTheatres: Last chance! FOLLOW &amp; RT for your chance to win an @UnfriendedMovie limited edition laptop! Get #BewareDarkWeb weekend tix…,Sun Jul 29 20:59:39 +0000 2018,0.7568,0.307,0.07,0.623
Unfriended: Dark Web,1024723772451053568,Jill Valentine in Capcom’s basement https://t.co/gs8TO2xv13,Sun Jul 29 20:59:14 +0000 2018,0.0,0.0,0.0,1.0
Unfriended: Dark Web,1024723772451053568,RT @AMCTheatres: Last chance! FOLLOW &amp; RT for your chance to win an @UnfriendedMovie limited edition laptop! Get #BewareDarkWeb weekend tix…,Sun Jul 29 20:50:39 +0000 2018,0.7568,0.307,0.07,0.623
Unfriended: Dark Web,1024723772451053568,RT @AMCTheatres: Last chance! FOLLOW &amp; RT for your chance to win an @UnfriendedMovie limited edition laptop! Get #BewareDarkWeb weekend tix…,Sun Jul 29 20:45:21 +0000 2018,0.7568,0.307,0.07,0.623
Unfriended: Dark Web,1024723772451053568,Sperm when it enters a gays ass and doesn't find anything to impregnate. https://t.co/TrWoUTkiHi,Sun Jul 29 20:45:00 +0000 2018,-0.5423,0.0,0.226,0.774
Unfriended: Dark Web,1024723772451053568,RT @AMCTheatres: Last chance! FOLLOW &amp; RT for your chance to win an @UnfriendedMovie limited edition laptop! Get #BewareDarkWeb weekend tix…,Sun Jul 29 20:30:13 +0000 2018,0.7568,0.307,0.07,0.623
Unfriended: Dark Web,1024723772451053568,RT @AMCTheatres: Last chance! FOLLOW &amp; RT for your chance to win an @UnfriendedMovie limited edition laptop! Get #BewareDarkWeb weekend tix…,Sun Jul 29 20:28:36 +0000 2018,0.7568,0.307,0.07,0.623
Unfriended: Dark Web,1024723772451053568,RT @AMCTheatres: Last chance! FOLLOW &amp; RT for your chance to win an @UnfriendedMovie limited edition laptop! Get #BewareDarkWeb weekend tix…,Sun Jul 29 20:28:34 +0000 2018,0.7568,0.307,0.07,0.623
Unfriended: Dark Web,1024723772451053568,RT @AMCTheatres: Last chance! FOLLOW &amp; RT for your chance to win an @UnfriendedMovie limited edition laptop! Get #BewareDarkWeb weekend tix…,Sun Jul 29 20:28:30 +0000 2018,0.7568,0.307,0.07,0.623
Unfriended: Dark Web,1024723772451053568,RT @AMCTheatres: Last chance! FOLLOW &amp; RT for your chance to win an @UnfriendedMovie limited edition laptop! Get #BewareDarkWeb weekend tix…,Sun Jul 29 20:28:25 +0000 2018,0.7568,0.307,0.07,0.623
Unfriended: Dark Web,1024723772451053568,RT @AMCTheatres: Last chance! FOLLOW &amp; RT for your chance to win an @UnfriendedMovie limited edition laptop! Get #BewareDarkWeb weekend tix…,Sun Jul 29 20:28:20 +0000 2018,0.7568,0.307,0.07,0.623
Unfriended: Dark Web,1024723772451053568,RT @AMCTheatres: Last chance! FOLLOW &amp; RT for your chance to win an @UnfriendedMovie limited edition laptop! Get #BewareDarkWeb weekend tix…,Sun Jul 29 20:28:15 +0000 2018,0.7568,0.307,0.07,0.623
Unfriended: Dark Web,1024723772451053568,RT @AMCTheatres: Last chance! FOLLOW &amp; RT for your chance to win an @UnfriendedMovie limited edition laptop! Get #BewareDarkWeb weekend tix…,Sun Jul 29 20:28:07 +0000 2018,0.7568,0.307,0.07,0.623
Unfriended: Dark Web,1024723772451053568,RT @AMCTheatres: Last chance! FOLLOW &amp; RT for your chance to win an @UnfriendedMovie limited edition laptop! Get #BewareDarkWeb weekend tix…,Sun Jul 29 20:28:07 +0000 2018,0.7568,0.307,0.07,0.623
Unfriended: Dark Web,1024723772451053568,RT @AMCTheatres: Last chance! FOLLOW &amp; RT for your chance to win an @UnfriendedMovie limited edition laptop! Get #BewareDarkWeb weekend tix…,Sun Jul 29 20:25:24 +0000 2018,0.7568,0.307,0.07,0.623
Unfriended: Dark Web,1024723772451053568,RT @britneyxcheetos: sia after beyonce finds a new writer and forgets about her https://t.co/l6NiSe2Wwo,Sun Jul 29 20:23:59 +0000 2018,0.0,0.0,0.0,1.0
Unfriended: Dark Web,1024723772451053568,RT @AMCTheatres: Last chance! FOLLOW &amp; RT for your chance to win an @UnfriendedMovie limited edition laptop! Get #BewareDarkWeb weekend tix…,Sun Jul 29 20:19:19 +0000 2018,0.7568,0.307,0.07,0.623
Unfriended: Dark Web,1024723772451053568,RT @AMCTheatres: Last chance! FOLLOW &amp; RT for your chance to win an @UnfriendedMovie limited edition laptop! Get #BewareDarkWeb weekend tix…,Sun Jul 29 20:18:21 +0000 2018,0.7568,0.307,0.07,0.623
Unfriended: Dark Web,1024723772451053568,RT @AMCTheatres: Last chance! FOLLOW &amp; RT for your chance to win an @UnfriendedMovie limited edition laptop! Get #BewareDarkWeb weekend tix…,Sun Jul 29 20:16:59 +0000 2018,0.7568,0.307,0.07,0.623
Unfriended: Dark Web,1024723772451053568,@UnfriendedMovie when is this out in cinema,Sun Jul 29 20:16:56 +0000 2018,0.0,0.0,0.0,1.0
Unfriended: Dark Web,1024723772451053568,RT @AMCTheatres: Last chance! FOLLOW &amp; RT for your chance to win an @UnfriendedMovie limited edition laptop! Get #BewareDarkWeb weekend tix…,Sun Jul 29 20:14:44 +0000 2018,0.7568,0.307,0.07,0.623
Unfriended: Dark Web,1024723772451053568,RT @AMCTheatres: Last chance! FOLLOW &amp; RT for your chance to win an @UnfriendedMovie limited edition laptop! Get #BewareDarkWeb weekend tix…,Sun Jul 29 20:14:31 +0000 2018,0.7568,0.307,0.07,0.623
Unfriended: Dark Web,1024723772451053568,RT @AMCTheatres: Last chance! FOLLOW &amp; RT for your chance to win an @UnfriendedMovie limited edition laptop! Get #BewareDarkWeb weekend tix…,Sun Jul 29 20:11:12 +0000 2018,0.7568,0.307,0.07,0.623
Unfriended: Dark Web,1024723772451053568,RT @AMCTheatres: Last chance! FOLLOW &amp; RT for your chance to win an @UnfriendedMovie limited edition laptop! Get #BewareDarkWeb weekend tix…,Sun Jul 29 20:04:18 +0000 2018,0.7568,0.307,0.07,0.623
Unfriended: Dark Web,1024723772451053568,@AnthonyMarkMurr @nadiasawalha @DoghouseMediaUK @UnfriendedMovie movie looks awesome....,Sun Jul 29 20:03:27 +0000 2018,0.0,0.0,0.0,1.0
Unfriended: Dark Web,1024723772451053568,RT @AMCTheatres: Last chance! FOLLOW &amp; RT for your chance to win an @UnfriendedMovie limited edition laptop! Get #BewareDarkWeb weekend tix…,Sun Jul 29 19:53:50 +0000 2018,0.7568,0.307,0.07,0.623
Unfriended: Dark Web,1024723772451053568,RT @AMCTheatres: Last chance! FOLLOW &amp; RT for your chance to win an @UnfriendedMovie limited edition laptop! Get #BewareDarkWeb weekend tix…,Sun Jul 29 19:53:12 +0000 2018,0.7568,0.307,0.07,0.623
Unfriended: Dark Web,1024723772451053568,RT @CoolDotCom: Me inside veigars cage https://t.co/d95cjvug4J,Sun Jul 29 19:48:33 +0000 2018,0.0,0.0,0.0,1.0
Unfriended: Dark Web,1024723772451053568,@nadiasawalha @DoghouseMediaUK @UnfriendedMovie 😂😂😂😂😂,Sun Jul 29 19:46:33 +0000 2018,0.0,0.0,0.0,1.0
Unfriended: Dark Web,1024723772451053568,RT @AMCTheatres: Last chance! FOLLOW &amp; RT for your chance to win an @UnfriendedMovie limited edition laptop! Get #BewareDarkWeb weekend tix…,Sun Jul 29 19:46:30 +0000 2018,0.7568,0.307,0.07,0.623
